latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
30.24667,-93.77612,316.7,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.05,1.91,N
30.18006,-93.32523,295.8,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.44,0.94,N
30.17947,-93.3211,297.9,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,286.46,0.94,N
30.17729,-93.32998,298.08,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,286.96,0.87,N
31.21169,-103.54881,295.28,0.47,0.64,01-01-2025,752,N21,VIIRS,n,2.0NRT,268.75,0.58,N
30.14847,-93.33414,296.23,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.25,0.61,N
29.60381,-89.88705,324.48,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.18,2.12,N
30.1542,-93.42217,306.9,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.17,1.17,N
29.60186,-89.89608,304.36,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.54,0.87,N
30.47436,-95.84734,300.06,0.49,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,278.82,0.58,N
29.59851,-89.89684,306.9,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.1,0.84,N
30.11318,-93.25631,299.7,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.54,0.7,N
30.11573,-93.29802,301.37,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.75,0.36,N
30.18914,-94.09666,295.61,0.42,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.47,0.6,N
30.31734,-95.28542,296.43,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.18,0.57,N
30.05015,-93.33507,295.52,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.11,0.39,N
29.75726,-91.42399,326.12,0.38,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.9,2.71,N
30.04679,-93.33569,298.13,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.2,0.39,N
30.04344,-93.33633,296.54,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.8,0.68,N
30.04285,-93.33221,314.49,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.03,1.21,N
27.96353,-82.19479,303.33,0.36,0.57,01-01-2025,752,N21,VIIRS,n,2.0NRT,290.35,0.56,N
30.30303,-95.31726,298.24,0.47,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.89,0.52,N
30.30004,-95.32268,305.88,0.47,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.78,1.34,N
30.09468,-94.02,321.11,0.42,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.22,1.81,N
30.09527,-94.02429,305.01,0.42,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.75,2.15,N
29.51045,-90.28974,339.71,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.25,5.48,N
29.6709,-91.3078,296.04,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.41,0.5,N
30.2502,-95.42487,298.99,0.47,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.51,0.96,N
30.07202,-94.05931,303.75,0.42,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.15,0.78,N
29.68098,-91.45612,296.85,0.38,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.3,0.63,N
30.06743,-94.22672,295.91,0.42,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.62,0.7,N
30.03084,-94.03864,313.86,0.42,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.8,1.75,N
30.18329,-95.22734,299.67,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.6,0.86,N
30.25249,-95.83096,299.24,0.49,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.44,0.81,N
30.00767,-93.9727,301.37,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.89,0.87,N
30.12385,-94.85609,301.99,0.44,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.2,0.43,N
30.00604,-93.98612,298.2,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.14,0.58,N
30.15611,-95.13052,297.5,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.15,0.51,N
30.20184,-95.63505,297.64,0.48,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.82,0.4,N
29.96519,-93.89323,298.6,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,286.8,1.25,N
30.04554,-94.75301,300.68,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.75,0.64,N
30.05456,-94.85178,299.23,0.44,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.27,0.59,N
29.88713,-93.96242,301.49,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,287.24,1.46,N
29.88314,-93.95878,296.71,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,286.58,1.13,N
29.86505,-93.9795,295.46,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.44,0.47,N
29.85588,-93.96373,298.35,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,286.36,1.04,N
29.83486,-93.9632,316.86,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.7,2.1,N
29.89873,-94.46115,326.19,0.43,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.01,3.93,N
29.83087,-93.95957,302.62,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.32,1.22,N
29.89676,-94.46047,330.26,0.43,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.06,3.9,N
29.30024,-90.66633,333.38,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,288.28,3.38,N
29.29958,-90.66232,331.71,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.46,3.76,N
29.75967,-93.87647,301.89,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.33,1.07,N
29.75909,-93.87225,306.92,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.92,1.07,N
29.7585,-93.86805,299.49,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.22,0.63,N
29.75687,-93.8813,304.9,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.02,1.58,N
29.75628,-93.87709,316.91,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.41,1.07,N
29.87872,-94.91339,299.25,0.44,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.77,1.22,N
29.87285,-94.92377,305.13,0.44,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.09,1.32,N
29.81654,-95.10052,301.35,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.21,0.84,N
29.75904,-95.02058,297.12,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.26,0.71,N
29.73595,-94.84261,300.81,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.35,0.87,N
29.74544,-94.99727,302.96,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,287.54,0.81,N
29.7419,-94.99787,299.34,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.3,0.81,N
29.75182,-95.0998,300.88,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.2,0.8,N
29.74888,-95.10503,301.01,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,286.77,1.1,N
29.74827,-95.1004,301.16,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,287.55,0.8,N
29.74766,-95.09576,300.79,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.99,0.8,N
29.74066,-95.12537,306.27,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.79,1.46,N
29.73843,-95.16374,300.91,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.05,0.89,N
29.72808,-95.08491,296.09,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.42,0.63,N
29.7279,-95.22275,301.18,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.14,0.58,N
29.71578,-95.12956,296.29,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.86,0.76,N
29.72554,-95.2327,298.87,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.69,1.07,N
29.71483,-95.2345,296.77,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.39,1.32,N
29.76782,-96.01641,297.16,0.49,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,278.61,0.81,N
29.63414,-95.05699,297.64,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.77,0.32,N
29.62413,-95.06339,296.9,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.72,0.62,N
29.60806,-95.02394,300.68,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.34,0.88,N
29.51276,-95.34576,299.69,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.45,1.03,N
29.68797,-96.80495,299.91,0.54,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.84,1,N
29.49475,-95.2627,308.48,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.27,0.92,N
29.44426,-95.25918,295.7,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.14,0.29,N
29.3764,-94.93832,307.3,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,289.47,2.2,N
29.3758,-94.9338,297.47,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,287.27,0.98,N
29.37459,-94.92479,297.95,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,285.84,1.21,N
29.37399,-94.92029,304.14,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,291.34,1.21,N
29.37039,-94.89331,308.54,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.96,0.68,N
29.36868,-94.90739,304.83,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,289.91,0.8,N
29.37411,-95.22359,295.32,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.67,0.17,N
29.74048,-98.77419,305.86,0.46,0.47,01-01-2025,752,N21,VIIRS,n,2.0NRT,278.53,1.7,N
29.57689,-98.03462,333.18,0.42,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.27,3.72,N
29.57643,-98.03033,300.22,0.42,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.7,2.59,N
29.57845,-98.03255,300.65,0.42,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.55,2.74,N
29.57431,-98.03313,329.63,0.42,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.7,2.74,N
29.54853,-98.02803,306.44,0.42,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,278.08,1.84,N
29.34009,-97.10937,300.66,0.55,0.43,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.4,1.3,N
29.20432,-96.08926,302.93,0.49,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.46,1.17,N
29.12809,-95.49202,299.91,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.46,0.8,N
29.06826,-95.7522,299.94,0.47,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,288.46,1.62,N
29.06764,-95.74738,300.57,0.47,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,287.83,2.05,N
29.00419,-95.40032,304.45,0.46,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.6,0.89,N
28.93398,-95.33636,295.1,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.63,0.48,N
28.90475,-96.19521,301.75,0.49,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.13,0.82,N
29.13724,-98.46941,301.97,0.44,0.46,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.26,1.02,N
29.14588,-98.59151,296.19,0.44,0.46,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.6,0.43,N
28.9981,-97.87478,298.45,0.4,0.44,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.02,0.48,N
28.99483,-97.84597,296.23,0.4,0.44,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.29,0.58,N
28.78197,-97.01538,315.27,0.54,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.61,3.02,N
28.70847,-96.53768,300.51,0.51,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.79,1.11,N
28.70032,-96.53368,310.24,0.51,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.95,1.5,N
28.69782,-96.54462,301.35,0.51,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,284.27,0.83,N
28.81172,-97.8345,306.5,0.4,0.44,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.74,0.56,N
28.51251,-96.79587,296.05,0.52,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.96,0.63,N
33.52502,-101.738,302.02,0.38,0.59,01-01-2025,752,N21,VIIRS,n,2.0NRT,271.84,1.05,N
32.1365,-82.30132,295.61,0.56,0.52,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.94,0.57,N
32.97776,-86.99275,295.28,0.47,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.16,0.61,N
33.30832,-89.3391,323.49,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,287.79,22.63,N
33.30501,-89.33988,318.9,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.43,22.63,N
32.97228,-87.97632,327.9,0.43,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.96,4.88,N
34.20486,-97.10211,297.01,0.42,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.02,1.21,N
32.81621,-87.86073,297.35,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.36,0.58,N
32.53279,-86.39735,298.49,0.5,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.27,0.91,N
33.98177,-96.34903,298.15,0.57,0.43,01-01-2025,752,N21,VIIRS,n,2.0NRT,269.44,1.31,N
33.63952,-94.11435,296.38,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.69,0.85,N
34.50629,-106.17999,299.46,0.71,0.75,01-01-2025,752,N21,VIIRS,n,2.0NRT,263.05,1.22,N
31.62922,-83.14489,312.37,0.52,0.5,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.33,2.87,N
31.62803,-83.13961,295.94,0.52,0.5,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.52,0.67,N
31.57338,-82.96107,304.65,0.53,0.5,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.82,1.27,N
31.7403,-84.33813,302.79,0.44,0.46,01-01-2025,752,N21,VIIRS,n,2.0NRT,280.34,0.76,N
33.61755,-96.04878,295.13,0.55,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,273.51,0.85,N
33.63375,-97.11092,331.2,0.41,0.45,01-01-2025,752,N21,VIIRS,n,2.0NRT,269.06,3.6,N
32.60274,-89.99177,303.88,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.04,0.54,N
33.46637,-96.62659,306.22,0.39,0.44,01-01-2025,752,N21,VIIRS,n,2.0NRT,271.09,1.43,N
32.57465,-90.09161,307.18,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.87,0.98,N
31.95682,-86.91459,299.84,0.49,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.73,1.13,N
32.4159,-89.93616,303.55,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.78,0.46,N
32.42411,-90.36429,298.77,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.54,0.36,N
33.0752,-95.16454,296.95,0.49,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.61,0.95,N
32.73338,-92.76962,297.38,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,273.79,0.46,N
32.31208,-90.13651,324.22,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,279.22,2.63,N
32.16104,-89.49393,303.3,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.69,0.59,N
32.35974,-90.72958,295.17,0.38,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.77,0.61,N
32.58549,-92.49315,317.47,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.28,1.6,N
32.784,-94.08025,298.24,0.44,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.69,1.46,N
33.02288,-96.10809,295.57,0.54,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.7,0.8,N
32.23375,-90.34687,308.58,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.07,1.06,N
32.45403,-91.85085,317.76,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.27,1.72,N
32.45073,-91.85153,300.74,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.97,0.96,N
32.50753,-92.28071,299.88,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.9,0.67,N
33.52279,-101.73866,304.65,0.38,0.59,01-01-2025,752,N21,VIIRS,n,2.0NRT,272.29,0.96,N
33.00455,-96.13085,307.8,0.54,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.93,1.64,N
32.48206,-92.15388,296.05,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.7,0.97,N
32.93253,-95.58315,308.51,0.51,0.41,01-01-2025,752,N21,VIIRS,n,2.0NRT,273.74,1.4,N
33.09541,-97.67437,295.58,0.44,0.46,01-01-2025,752,N21,VIIRS,n,2.0NRT,268.95,0.84,N
31.57971,-87.4892,302.72,0.47,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,288.86,1.5,N
31.96575,-90.10847,296.54,0.39,0.36,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.54,0.51,N
32.58247,-94.33575,324.74,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.32,3.78,N
32.65152,-94.90074,298.31,0.47,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.55,0.95,N
32.79307,-96.13117,304.47,0.54,0.42,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.2,1.46,N
32.66335,-95.2364,326.18,0.49,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,274.44,3.75,N
32.93147,-97.66338,324.65,0.44,0.46,01-01-2025,752,N21,VIIRS,n,2.0NRT,274.68,2.06,N
32.583,-94.85641,302,0.47,0.4,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.05,1.11,N
30.60911,-83.44617,296.39,0.52,0.5,01-01-2025,752,N21,VIIRS,n,2.0NRT,282.56,0.64,N
30.58049,-83.40339,296.97,0.53,0.5,01-01-2025,752,N21,VIIRS,n,2.0NRT,281.89,0.95,N
32.27555,-92.72764,295.42,0.4,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,283.05,1.32,N
31.66475,-88.98926,296.73,0.41,0.37,01-01-2025,752,N21,VIIRS,n,2.0NRT,277.8,0.36,N
32.4899,-94.51141,300.89,0.45,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.91,1.09,N
32.36938,-93.73647,306.36,0.42,0.38,01-01-2025,752,N21,VIIRS,n,2.0NRT,275.76,1.35,N
31.47462,-88.13501,307.5,0.44,0.39,01-01-2025,752,N21,VIIRS,n,2.0NRT,276.77,1.22,N
32.6641,-96.32484,298.76,0.55,0.43,01-01-2025,752,N21,VIIRS,n,2.0NRT,274.97,0.83,N
28.45742,-99.56786,316.48,0.5,0.49,01-01-2025,754,N21,VIIRS,n,2.0NRT,279.99,2,N
28.47949,-100.00811,300.19,0.53,0.5,01-01-2025,754,N21,VIIRS,n,2.0NRT,279.32,0.63,N
28.85579,-100.52972,339.62,0.58,0.52,01-01-2025,754,N21,VIIRS,n,2.0NRT,279.86,8.79,N
27.88304,-97.27071,306.73,0.54,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,285.28,2.83,N
27.82517,-97.19317,309.4,0.54,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,286.47,2.98,N
28.05776,-97.43566,326.03,0.56,0.43,01-01-2025,754,N21,VIIRS,n,2.0NRT,284,3.6,N
27.82327,-97.21002,299.77,0.54,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,284.94,1.24,N
27.82262,-97.2046,301.37,0.54,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,284.7,1.15,N
27.81315,-97.42442,296.5,0.55,0.43,01-01-2025,754,N21,VIIRS,n,2.0NRT,284.92,2,N
28.86057,-100.52911,353.06,0.58,0.52,01-01-2025,754,N21,VIIRS,n,2.0NRT,281.51,25.62,N
27.81641,-97.48661,299.17,0.56,0.43,01-01-2025,754,N21,VIIRS,n,2.0NRT,288.34,2.06,N
27.92835,-97.31996,296.27,0.55,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,282.85,1.64,N
27.89079,-97.26952,304.47,0.54,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,286.2,2.07,N
27.88691,-97.2701,326.84,0.54,0.42,01-01-2025,754,N21,VIIRS,n,2.0NRT,285.58,2.83,N
28.86068,-100.53162,336.69,0.58,0.52,01-01-2025,754,N21,VIIRS,n,2.0NRT,285.25,17.76,N
28.86012,-100.52571,323.97,0.57,0.52,01-01-2025,754,N21,VIIRS,n,2.0NRT,280.01,17.76,N
28.8559,-100.53221,315.35,0.58,0.52,01-01-2025,754,N21,VIIRS,n,2.0NRT,278.7,2.28,N
28.85534,-100.52629,295.64,0.57,0.52,01-01-2025,754,N21,VIIRS,n,2.0NRT,277.56,2.28,N
28.45575,-99.57011,318.65,0.5,0.49,01-01-2025,754,N21,VIIRS,n,2.0NRT,279.55,2.65,N
46.85198,-111.43196,327.33,0.38,0.36,01-01-2025,930,N21,VIIRS,n,2.0NRT,256.25,6,N
43.28172,-107.59694,323.22,0.5,0.41,01-01-2025,930,N21,VIIRS,n,2.0NRT,252.21,4.96,N
43.27809,-107.59833,332.7,0.5,0.41,01-01-2025,930,N21,VIIRS,n,2.0NRT,254.76,4.96,N
42.68612,-111.59438,325.24,0.39,0.36,01-01-2025,930,N21,VIIRS,n,2.0NRT,253.71,4.99,N
41.86929,-99.1235,342.84,0.45,0.63,01-01-2025,930,N21,VIIRS,n,2.0NRT,260.81,5.8,N
46.83157,-111.43532,324.73,0.38,0.36,01-01-2025,930,N21,VIIRS,n,2.0NRT,257.07,5.39,N
34.07334,-118.54476,329.76,0.42,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,309.22,50.07,N
34.07396,-118.54937,299.47,0.42,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,278.89,4.16,N
34.06992,-118.54556,299.75,0.42,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,281,50.07,N
33.58456,-116.02528,295.56,0.38,0.36,01-01-2025,932,N21,VIIRS,n,2.0NRT,280.28,0.71,N
33.79534,-117.47569,297.79,0.4,0.37,01-01-2025,932,N21,VIIRS,n,2.0NRT,275.99,1.4,N
38.62927,-123.32655,311.51,0.52,0.5,01-01-2025,932,N21,VIIRS,n,2.0NRT,274.05,2.14,N
38.6288,-123.3204,295.93,0.52,0.5,01-01-2025,932,N21,VIIRS,n,2.0NRT,274.05,2.14,N
38.6292,-123.32278,321.97,0.52,0.5,01-01-2025,932,N21,VIIRS,n,2.0NRT,274.6,3.27,N
38.31559,-121.83501,297.04,0.43,0.46,01-01-2025,932,N21,VIIRS,n,2.0NRT,276.02,0.85,N
38.17176,-121.44813,322.77,0.41,0.45,01-01-2025,932,N21,VIIRS,n,2.0NRT,276.99,2.64,N
37.45581,-121.93312,302.93,0.43,0.46,01-01-2025,932,N21,VIIRS,n,2.0NRT,273.16,0.99,N
34.36383,-111.05072,309.05,0.51,0.41,01-01-2025,932,N21,VIIRS,n,2.0NRT,275.69,2.06,N
32.46661,-103.57475,300.93,0.48,0.64,01-01-2025,932,N21,VIIRS,n,2.0NRT,271.78,1.22,N
32.21128,-103.84991,302.05,0.47,0.64,01-01-2025,932,N21,VIIRS,n,2.0NRT,272.9,0.8,N
32.03985,-103.94871,302.24,0.46,0.64,01-01-2025,932,N21,VIIRS,n,2.0NRT,271.11,0.96,N
32.03917,-103.94897,302.53,0.47,0.64,01-01-2025,932,N21,VIIRS,n,2.0NRT,270.6,0.95,N
31.28941,-101.7485,298.98,0.65,0.73,01-01-2025,932,N21,VIIRS,n,2.0NRT,271.61,1,N
33.41905,-110.85831,317.34,0.54,0.42,01-01-2025,932,N21,VIIRS,n,2.0NRT,277.73,18.11,N
33.41642,-110.86515,315.22,0.54,0.42,01-01-2025,932,N21,VIIRS,n,2.0NRT,274.3,2.5,N
33.41525,-110.85935,310.74,0.54,0.42,01-01-2025,932,N21,VIIRS,n,2.0NRT,276.3,2.5,N
34.35443,-116.85309,303.3,0.39,0.36,01-01-2025,932,N21,VIIRS,n,2.0NRT,277.12,1.4,N
34.4299,-118.64671,297.1,0.43,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,264.7,0.56,N
34.14202,-117.42586,306.28,0.4,0.37,01-01-2025,932,N21,VIIRS,n,2.0NRT,281.2,0.58,N
34.2437,-118.38141,296.45,0.42,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,269.38,0.57,N
31.28645,-103.67502,302.09,0.5,0.66,01-01-2025,932,N21,VIIRS,n,2.0NRT,272.73,1.14,N
34.29257,-118.80392,295.67,0.43,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,264.76,0.36,N
31.28902,-103.67371,306.89,0.5,0.66,01-01-2025,932,N21,VIIRS,n,2.0NRT,272.32,1.79,N
34.15178,-118.19499,310.09,0.41,0.37,01-01-2025,932,N21,VIIRS,n,2.0NRT,280.81,1.01,N
34.07676,-118.544,296.21,0.42,0.38,01-01-2025,932,N21,VIIRS,n,2.0NRT,280.79,0.81,N
32.59726,-117.01036,302.85,0.39,0.36,01-01-2025,934,N21,VIIRS,n,2.0NRT,278.56,0.53,N
32.85916,-117.03027,295.96,0.39,0.36,01-01-2025,934,N21,VIIRS,n,2.0NRT,279.54,0.65,N
33.10213,-116.12675,297.21,0.38,0.36,01-01-2025,934,N21,VIIRS,n,2.0NRT,277.96,0.6,N
33.71655,-117.70934,300.22,0.4,0.37,01-01-2025,934,N21,VIIRS,n,2.0NRT,274.66,0.61,N
19.40461,-155.29576,353.58,0.4,0.6,01-01-2025,1119,N21,VIIRS,n,2.0NRT,283.94,36.09,N
19.42071,-155.28928,296.52,0.4,0.6,01-01-2025,1119,N21,VIIRS,n,2.0NRT,283.83,2.85,N
19.4156,-155.29401,326.01,0.4,0.6,01-01-2025,1119,N21,VIIRS,n,2.0NRT,283.43,2.85,N
